timestamp,motor.m1,motor.m2,motor.m3,motor.m4,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,pm.vbatMV,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.yaw
0.0,0,0,0,0,0,0,0,0,3663,-0.010533960536122322,0.0039666807278990746,-0.0004972680471837521,-0.004417916759848595,-0.0013301611179485917,0.0007578815566375852,-3.77524302166421e-05,-0.0017165023600682616,-0.00015372037887573242,-0.3398883640766144,4.81813383102417
9.916999999999462,0,0,0,0,0,0,0,0,3663,-0.010565889067947865,0.003993693273514509,-0.0004939055070281029,-0.0044746482744812965,-0.0012162484927102923,0.0007661340641789138,7.985719093994703e-06,-0.0009942202595993876,0.0017437934875488281,-0.34006422758102417,4.81410551071167
19.820999999999913,0,0,0,0,0,0,0,0,3663,-0.010548158548772335,0.003989768214523792,-0.0004694034578278661,-0.004305665381252766,-0.0013691894710063934,0.0009650681167840958,0.0008056734222918749,-4.433910817169817e-06,9.262561798095703e-05,-0.339059442281723,4.822891712188721
29.738999999999578,0,0,0,0,0,0,0,0,3663,-0.010563940741121769,0.0040590534918010235,-0.0004654696967918426,-0.0041839671321213245,-0.00095059146406129,0.0010465477826073766,-0.00015231170982588083,-0.0019997074268758297,0.0005524158477783203,-0.3385622203350067,4.817135334014893
39.63799999999901,0,0,0,0,0,0,0,0,3668,-0.01054434385150671,0.004045229870826006,-0.0004449724801816046,-0.004007193259894848,-0.0011121246498078108,0.0011780259665101767,-0.0023706075735390186,-0.0010185296414420009,-0.0001252293586730957,-0.33861851692199707,4.826264381408691
49.5570000000007,0,0,0,0,0,0,0,0,3668,-0.010574259795248508,0.004053561016917229,-0.0004435586743056774,-0.004085411783307791,-0.0011370585998520255,0.001113050733692944,-0.0004015763115603477,0.002012181095778942,0.0013308525085449219,-0.3365146517753601,4.821186065673828
59.45900000000074,0,0,0,0,0,0,0,0,3668,-0.010552246123552322,0.004030770156532526,-0.00042612338438630104,-0.0041047558188438416,-0.0011468775337561965,0.0012361496919766068,-0.0013360705925151706,0.00022428116062656045,0.0005384683609008789,-0.3351728618144989,4.8325018882751465
69.3819999999996,0,0,0,0,0,0,0,0,3668,-0.010566944256424904,0.004084860906004906,-0.00042672394192777574,-0.004070720635354519,-0.0006785836885683239,0.0012360633118078113,0.00031772261718288064,8.52826633490622e-05,-0.0002726316452026367,-0.33510467410087585,4.828512668609619
79.28399999999965,0,0,0,0,0,0,0,0,3668,-0.010519188828766346,0.004044762812554836,-0.000408848631195724,-0.003818538971245289,-0.000813937047496438,0.001303370576351881,-0.0004882492357864976,-0.0011664893245324492,0.0012812614440917969,-0.3319860100746155,4.835801124572754
89.20399999999972,0,0,0,0,0,0,0,0,3668,-0.01058975514024496,0.0040216571651399136,-0.00036190683022141457,-0.0039146700873970985,-0.0008337501785717905,0.0016341983573511243,-0.0016807903302833438,-0.0014448759611696005,0.002055048942565918,-0.33138200640678406,4.830520153045654
99.10599999999977,0,0,0,0,0,0,0,0,3668,-0.010500581935048103,0.003943077754229307,-0.0003464470210019499,-0.003641940886154771,-0.001315120724029839,0.00176267942879349,-0.0019136563641950488,-0.0012643062509596348,0.0009851455688476562,-0.32891756296157837,4.83944845199585
109.02599999999984,0,0,0,0,0,0,0,0,3668,-0.010545428842306137,0.003950217273086309,-0.0003130762779619545,-0.003837326541543007,-0.0012694785837084055,0.002059226157143712,-0.0031081836204975843,-0.00038444463280029595,0.0016998052597045898,-0.3291158378124237,4.835176944732666
118.9320000000007,0,0,0,0,0,0,0,0,3668,-0.010493681766092777,0.00386549299582839,-0.00030214301659725606,-0.003792623756453395,-0.0016923081129789352,0.0020875129848718643,-0.0017969576874747872,-0.0008552439976483583,-0.000503838062286377,-0.3286885917186737,4.829491138458252
128.85100000000057,0,0,0,0,0,0,0,0,3668,-0.01052199024707079,0.0038966324646025896,-0.00027906085597351193,-0.003977381624281406,-0.0014722375199198723,0.0022222285624593496,-0.0010710598435252905,-0.0010390069801360369,-0.0018828511238098145,-0.3301641345024109,4.819389343261719
138.7530000000006,0,0,0,0,0,0,0,0,3668,-0.01052532996982336,0.003900887444615364,-0.0002458112721797079,-0.0040682642720639706,-0.0014945423463359475,0.00217411108314991,-0.0009722430258989334,-0.00019229725876357406,-0.00038057565689086914,-0.329546719789505,4.831129550933838
148.6790000000001,0,0,0,0,0,0,0,0,3663,-0.010550043545663357,0.0039289905689656734,-0.000232331280130893,-0.004061948973685503,-0.0013510205317288637,0.00201112381182611,-0.001210274058394134,0.0004984103725291789,0.0011386871337890625,-0.3288987874984741,4.826225280761719
158.57300000000032,0,0,0,0,0,0,0,0,3668,-0.010562462732195854,0.003914158791303635,-0.00021270262368489057,-0.004159393720328808,-0.0013109027640894055,0.0020613798405975103,0.0004076234472449869,-0.00017084568389691412,-7.402896881103516e-05,-0.3282129466533661,4.833727836608887
168.4940000000006,0,0,0,0,0,0,0,0,3668,-0.010525674559175968,0.004030076786875725,-0.00024873652728274465,-0.0039081871509552,-0.0007096820045262575,0.001598598319105804,2.0025894627906382e-05,0.00024622108321636915,0.0018215179443359375,-0.3280085325241089,4.828401565551758
