timestamp,motor.m1,motor.m2,motor.m3,motor.m4,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,pm.vbatMV,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll
0.0,0,0,0,0,0,0,0,0,3774,-0.013519607484340668,-0.008078186772763729,-2.6538536985754035e-06,-0.00023738940944895148,-0.0009212158038280904,-0.0011536821257323027,-0.0005047126905992627,-0.001620931550860405,-0.002901136875152588,-0.8500767946243286
9.886000000000422,0,0,0,0,0,0,0,0,3774,-0.013561381958425045,-0.008103958331048489,4.039264968014322e-05,-0.00041323210461996496,-0.0010400923201814294,-0.0009734747582115233,0.0004199038085062057,-0.0005358126945793629,-0.0009793639183044434,-0.8489876389503479
19.772000000000844,0,0,0,0,0,0,0,0,3774,-0.013574400916695595,-0.008120168000459671,4.434366201166995e-05,-0.00024824959109537303,-0.001094362698495388,-0.0009827276226133108,-0.0015909987268969417,-0.0003831081266980618,-0.001474618911743164,-0.848384439945221
29.660000000001673,0,0,0,0,0,0,0,0,3774,-0.0135888010263443,-0.008107098750770092,7.222010026453063e-05,-0.0004290189826861024,-0.0009312318288721144,-0.0008276136359199882,-0.0032545607537031174,-2.7517029593582265e-05,-0.003897249698638916,-0.8486377000808716
39.54500000000007,0,0,0,0,0,0,0,0,3774,-0.013650745153427124,-0.008136782795190811,4.079048812855035e-05,-0.0007677485118620098,-0.0010384077904745936,-0.001337823341600597,-0.0012633715523406863,4.21331105826539e-06,-0.0010984539985656738,-0.8468960523605347
49.4320000000007,0,0,0,0,0,0,0,0,3774,-0.013652783818542957,-0.008026332594454288,-9.22024355531903e-06,-0.0006850821664556861,-0.0004003651556558907,-0.0017226962372660637,-0.000961333338636905,0.0006582202040590346,-0.00014275312423706055,-0.8505287170410156
59.31500000000051,0,0,0,0,0,0,0,0,3774,-0.013659953139722347,-0.00803019106388092,-2.6455094484845176e-05,-0.0007485412643291056,-0.0003718170337378979,-0.0017238962464034557,-0.0003463629400357604,0.0014789210399612784,0.0007245540618896484,-0.8494965434074402
69.20900000000074,0,0,0,0,0,0,0,0,3774,-0.01368419174104929,-0.008022156544029713,-3.7492358387680724e-05,-0.0006696141208522022,-0.00011439203808549792,-0.0015991672407835722,-0.00016846947255544364,-0.0001117942447308451,0.0014946460723876953,-0.8506113290786743
79.08600000000115,0,0,0,0,0,0,0,0,3774,-0.013691072352230549,-0.008023208007216454,-5.2776264055864885e-05,-0.0007064820383675396,-9.636653703637421e-05,-0.001457227859646082,0.0006309569580480456,-0.0037719805259257555,-0.00041049718856811523,-0.8509431481361389
88.98100000000159,0,0,0,0,0,0,0,0,3774,-0.01365085132420063,-0.007955029606819153,-9.119129390455782e-05,-0.000486284086946398,-1.1240431376791093e-06,-0.001657276414334774,-0.00025836494751274586,-0.0006960438913665712,-0.0008297562599182129,-0.853398859500885
98.86100000000079,0,0,0,0,0,0,0,0,3774,-0.013655764982104301,-0.007955715991556644,-0.00010801444295793772,-0.0004963082610629499,-0.00013633925118483603,-0.001706968410871923,-0.0016282856231555343,-0.0008495940128341317,-0.0025672316551208496,-0.8530558943748474
108.7450000000008,0,0,0,0,0,0,0,0,3774,-0.013665792532265186,-0.007975160144269466,-6.778658280381933e-05,-0.000434093177318573,-0.00025564851239323616,-0.0014655634295195341,-0.0023917860817164183,-0.001140505657531321,-0.0030663013458251953,-0.8512145280838013
118.63500000000022,0,0,0,0,0,0,0,0,3774,-0.013671338558197021,-0.007978192530572414,-8.385233377339318e-05,-0.0006748361047357321,-0.00035125104477629066,-0.001747199217788875,-0.00014488317538052797,-0.0005041260737925768,-6.657838821411133e-05,-0.8504139184951782
128.51500000000124,0,0,0,0,0,0,0,0,3774,-0.013609536923468113,-0.007934530265629292,-6.211205618456006e-05,-0.0002150326909031719,-5.4480027756653726e-05,-0.0014765585074201226,0.00022254226496443152,-0.0006465502665378153,-0.0005567073822021484,-0.8537833094596863
138.40000000000146,0,0,0,0,0,0,0,0,3774,-0.013611776754260063,-0.007935275323688984,-7.718050619587302e-05,-0.0002329489798285067,-9.465380571782589e-05,-0.0015367163578048348,-0.0005883300909772515,-0.0002220277237938717,-0.0015392303466796875,-0.8529344201087952
148.29200000000128,0,0,0,0,0,0,0,0,3774,-0.013594117015600204,-0.007904648780822754,-6.256683263927698e-05,-1.5039229765534401e-05,9.93391586234793e-05,-0.0014225766062736511,-0.0013744366588070989,-0.002439896808937192,-0.0020345449447631836,-0.8536807894706726
158.17200000000048,0,0,0,0,0,0,0,0,3774,-0.013594886288046837,-0.007904562167823315,-7.804835331626236e-05,-0.00013869917893316597,-8.210651867557317e-05,-0.001673328340984881,-0.0007845810032449663,-0.0018241411307826638,0.0004658699035644531,-0.8519972562789917
168.0630000000001,0,0,0,0,0,0,0,0,3774,-0.013568681664764881,-0.007950897328555584,-4.004804213764146e-05,5.495605364558287e-05,-0.0003980364999733865,-0.0012290173908695579,-0.0005048678140155971,-0.0020477203652262688,0.0024710893630981445,-0.8528814911842346
177.94300000000112,0,0,0,0,0,0,0,0,3774,-0.013568335212767124,-0.007955738343298435,-5.1271468691993505e-05,1.4604943316953722e-05,-0.000570093747228384,-0.0010152854956686497,-0.0015299007063731551,-0.0008241775212809443,0.0002332925796508789,-0.8507154583930969
187.83200000000033,0,0,0,0,0,0,0,0,3774,-0.013569465838372707,-0.008026241324841976,-5.056649115431355e-06,5.837636490468867e-05,-0.0008545769960619509,-0.0005548737826757133,-0.0013231157790869474,0.0020001402590423822,-0.003052055835723877,-0.8500940203666687
197.72600000000057,0,0,0,0,0,0,0,0,3774,-0.013569368980824947,-0.00803397037088871,-1.2100299500161782e-05,-3.8577039958909154e-05,-0.0006912269163876772,-0.0008534686057828367,-0.0017948889872059226,6.43999082967639e-05,-0.002540767192840576,-0.8482384085655212
207.6070000000018,0,0,0,0,0,0,0,0,3774,-0.013586865738034248,-0.008056302554905415,3.295095302746631e-05,-0.00010348873911425471,-0.000646804051939398,-0.0006350675830617547,0.0005076624220237136,-0.0019486007513478398,-0.0016703605651855469,-0.8481734991073608
217.4930000000004,0,0,0,0,0,0,0,0,3774,-0.013587906956672668,-0.008063692599534988,2.584237154223956e-05,-0.00010424025822430849,-0.0008312853169627488,-0.0007862615748308599,0.00016166277055162936,-0.001605810597538948,0.0001342296600341797,-0.8476517200469971
227.3730000000014,0,0,0,0,0,0,0,0,3774,-0.013602587394416332,-0.00798813533037901,2.014366145886015e-05,2.147874874935951e-05,-0.0004998957738280296,-0.0007519026985391974,-0.0017812625737860799,-0.0010110624134540558,-0.0003858208656311035,-0.8498782515525818
237.26800000000003,0,0,0,0,0,0,0,0,3774,-0.013603045605123043,-0.007993726991117,1.2524045814643614e-05,-0.00011274385178694502,-0.0006184660014696419,-0.0007716345135122538,0.00040695612551644444,-0.0010016805026680231,0.0013976097106933594,-0.8485819697380066
247.15400000000045,0,0,0,0,0,0,0,0,3774,-0.013643063604831696,-0.00805897731333971,1.7668271539150737e-05,-6.635570753132924e-05,-0.0009118439047597349,-0.000576398684643209,0.0012822600547224283,-0.0016454816795885563,0.00266265869140625,-0.8464188575744629
257.0400000000009,0,0,0,0,0,0,0,0,3774,-0.013643000274896622,-0.008068985305726528,1.3525137546821497e-05,7.971872400958091e-05,-0.0010896743042394519,-0.0002518639375921339,-1.7909400412463583e-05,-0.0013059114571660757,0.0006531476974487305,-0.8463883399963379
266.9170000000013,0,0,0,0,0,0,0,0,3774,-0.01359785720705986,-0.008086653426289558,4.600497777573764e-05,0.00043113072752021253,-0.001174264820292592,0.00012215077003929764,-0.0012482276652008295,-0.0015684557147324085,-0.00015586614608764648,-0.8474003672599792
276.8010000000013,0,0,0,0,0,0,0,0,3774,-0.013593980111181736,-0.008099310100078583,4.723409074358642e-05,0.00034515891456976533,-0.0013568024151027203,0.0001240436249645427,-0.0006084781489335,-0.0009452655795030296,-0.0008487701416015625,-0.8468745350837708
286.6860000000015,0,0,0,0,0,0,0,0,3774,-0.013600816950201988,-0.008127863518893719,0.00010166442370973527,0.00042126388871110976,-0.00141429016366601,0.0004901844076812267,-1.4048221601115074e-05,0.0001475303724873811,-0.0014174580574035645,-0.8468663692474365
296.5750000000007,0,0,0,0,0,0,0,0,3774,-0.013596508651971817,-0.008141989819705486,0.00010594484047032893,0.0004413057758938521,-0.0014106696471571922,0.0003662790695670992,-0.0005741294589824975,-0.0010777998249977827,-0.0010622143745422363,-0.8458512425422668
306.45800000000054,0,0,0,0,0,0,0,0,3774,-0.01364929974079132,-0.008068629540503025,6.748743180651218e-05,0.0003278928925283253,-0.0010195586364716291,-5.8942307077813894e-05,-0.002554225502535701,-0.002353594871237874,-0.0028209686279296875,-0.8469322323799133
316.34300000000076,0,0,0,0,0,0,0,0,3774,-0.013647310435771942,-0.008079884573817253,6.584236689377576e-05,7.07089711795561e-05,-0.0012313623446971178,-0.0002696930314414203,-0.0015741644892841578,-0.0009955503046512604,-0.004326283931732178,-0.8446740508079529
326.2290000000012,0,0,0,0,0,0,0,0,3774,-0.013653759844601154,-0.007990453392267227,2.0253093680366874e-05,6.109043169999495e-05,-0.0008139223791658878,-0.0009616835159249604,-0.001175191719084978,-0.0027178453747183084,-0.0032430291175842285,-0.849245011806488
336.1150000000016,0,0,0,0,0,0,0,0,3774,-0.013653642497956753,-0.007999899797141552,9.107054211199284e-06,-3.689187724376097e-05,-0.0010754450922831893,-0.001267144805751741,3.971664682467235e-06,-0.0007766128983348608,-0.0012537240982055664,-0.8479548692703247
