timestamp,motor.m1,motor.m2,motor.m3,motor.m4,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,pm.vbatMV,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.yaw
7008.013999999999,41843,33313,55747,35477,45366,38863,52952,40646,3547,0.5153568983078003,-0.029475035145878792,0.5502299666404724,0.506515383720398,0.07694753259420395,0.03780582919716835,-0.010097192600369453,-0.022031418979167938,-0.01314455270767212,-0.5855977535247803,3.0073344707489014
7017.906999999999,41972,33324,55622,35462,45319,38757,52743,40513,3557,0.5204365253448486,-0.028699835762381554,0.5506024956703186,0.5094032883644104,0.07809318602085114,0.03669470176100731,0.010733377188444138,0.0005547093460336328,0.011684536933898926,-0.5588635206222534,3.014676809310913
7027.776000000002,33395,30827,62011,35899,38759,36540,54904,40801,3563,0.5227527022361755,-0.023508671671152115,0.555019736289978,0.4911291003227234,0.10889536887407303,0.06974796205759048,0.019026512280106544,0.0030070561915636063,0.0029107332229614258,-0.7238913178443909,3.019836664199829
7037.677,41118,32930,54232,33624,44602,38310,51997,38893,3568,0.5276780724525452,-0.022412749007344246,0.5557184815406799,0.49394893646240234,0.11028866469860077,0.0699981302022934,0.0011025858111679554,-0.01609410159289837,-0.00779646635055542,-0.6742067337036133,3.021533250808716
7047.5459999999985,36617,33041,57543,32267,41303,38404,53342,37744,3568,0.5310076475143433,-0.019490452483296394,0.5584948062896729,0.48008495569229126,0.1238836869597435,0.0880013033747673,-0.0029810050036758184,-0.014195057563483715,-0.02244669198989868,-0.6677112579345703,3.0258774757385254
7057.4389999999985,38826,34170,54730,30838,42907,39288,52136,36442,3573,0.5351929068565369,-0.018091164529323578,0.5600254535675049,0.4744998514652252,0.12553539872169495,0.0931117832660675,0.022759195417165756,-0.005693604238331318,-0.009814620018005371,-0.5345345139503479,3.0268139839172363
7067.315999999999,41833,32445,51749,32405,44958,37785,50701,37751,3578,0.5399520993232727,-0.01683053933084011,0.5609496831893921,0.47733694314956665,0.1265929788351059,0.09173013269901276,-0.0029885657131671906,-0.016678115352988243,-0.03234952688217163,-0.3414168357849121,3.0250885486602783
7077.214,42387,33497,51091,31417,45328,38673,50378,36897,3578,0.5447403788566589,-0.01556096039712429,0.5618556141853333,0.48031818866729736,0.1273304522037506,0.08945700526237488,0.0008340405765920877,-0.01179735641926527,-0.03304028511047363,-0.1031123548746109,3.0230979919433594
7087.0869999999995,43793,34579,49773,30563,46242,39564,49706,36144,3578,0.5495296716690063,-0.015199404209852219,0.5625225901603699,0.48252779245376587,0.1201036274433136,0.08412927389144897,0.01908259093761444,-0.02080283872783184,-0.036577045917510986,0.22846432030200958,3.0243630409240723
7096.977999999999,42797,33291,50679,32053,45599,38501,50172,37449,3578,0.5543720126152039,-0.013999355025589466,0.5633457899093628,0.48592597246170044,0.119921013712883,0.0804971233010292,0.008126570843160152,-0.02807561494410038,-0.04362130165100098,0.5264688730239868,3.0169055461883545
