timestamp,motor.m1,motor.m2,motor.m3,motor.m4,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,pm.vbatMV,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.yaw
0.0,0,0,0,0,0,0,0,0,3948,-2.6885380066232756e-05,-8.181579687516205e-06,-0.00010070282587548718,-0.0038074366748332977,0.004156508948653936,0.0005642938194796443,-0.0031743564177304506,0.0020887970458716154,-0.0031933188438415527,0.4236687123775482,0.23222380876541138
9.913000000000466,0,0,0,0,0,0,0,0,3948,-8.21389039629139e-05,-1.2067613170074765e-05,-0.00010315573308616877,-0.004119277000427246,0.004224307369440794,0.00022498969337902963,-0.001751285046339035,0.0007563091348856688,-0.0019030570983886719,0.4229755699634552,0.23268719017505646
19.82800000000134,0,0,0,0,0,0,0,0,3948,-3.3103046007454395e-05,-1.0023132745118346e-05,-8.344816160388291e-05,-0.003961476497352123,0.004137864802032709,0.00019402187899686396,-0.0028986602555960417,-0.0003079744637943804,0.0001646280288696289,0.4219658672809601,0.23306865990161896
29.736000000000786,0,0,0,0,0,0,0,0,3943,-3.8374691939679906e-05,6.2313679336511996e-06,-0.00014285885845310986,-0.004060037899762392,0.004036494996398687,-0.00034549253177829087,-0.0026043627876788378,0.00036216079024598,-0.0011950135231018066,0.4223749041557312,0.22540071606636047
39.64800000000105,0,0,0,0,0,0,0,0,3943,-1.3087676961731631e-05,1.983967740670778e-05,-0.00013457884779199958,-0.004093236289918423,0.003912016283720732,-0.0003649850550573319,-0.0036362537648528814,0.0007306978804990649,-0.002699434757232666,0.42345482110977173,0.23163063824176788
49.560999999999694,0,0,0,0,0,0,0,0,3948,-7.44980206945911e-05,2.1259797904349398e-06,-0.00014780399214942008,-0.004473529756069183,0.003762852167710662,-0.0006821552524343133,-0.003116294275969267,0.0009418257977813482,-0.0001405477523803711,0.4240332543849945,0.22407162189483643
59.47700000000077,0,0,0,0,0,0,0,0,3948,-4.050662028021179e-05,1.3581137636720086e-07,-0.00014161065337248147,-0.004502918571233749,0.0036574602127075195,-0.0006304924609139562,-0.002928544534370303,-0.0013895526062697172,-0.0006417036056518555,0.42305389046669006,0.2248510718345642
69.38800000000083,0,0,0,0,0,0,0,0,3943,-5.869080632692203e-05,1.0916017345152795e-05,-0.00020125744049437344,-0.0046576024033129215,0.0034910410176962614,-0.0011293869465589523,-0.0038272449746727943,0.0010575255146250129,0.00014328956604003906,0.4219203591346741,0.22414465248584747
79.29600000000028,0,0,0,0,0,0,0,0,3943,-3.90342902392149e-05,7.800544153724331e-06,-0.00020432948076631874,-0.004773993510752916,0.003405573545023799,-0.001057608867995441,-0.0023019469808787107,0.0028792007360607386,-0.00013113021850585938,0.4222656786441803,0.23142282664775848
89.21299999999974,0,0,0,0,0,0,0,0,3937,-0.00011358020128682256,-1.13583200800349e-05,-0.00021358500816859305,-0.005096616223454475,0.0034885648638010025,-0.0010749477660283446,-0.0027918850537389517,0.002007541246712208,-0.0020202994346618652,0.4235180616378784,0.2250809520483017
99.11700000000019,0,0,0,0,0,0,0,0,3937,-8.106452878564596e-05,2.116907126037404e-05,-0.00019269318727310747,-0.0050561875104904175,0.0037052403204143047,-0.0009844263549894094,-0.0028390029910951853,0.0021416270174086094,-0.0007936954498291016,0.4226517975330353,0.2255370169878006
109.03399999999965,0,0,0,0,0,0,0,0,3937,-0.00015012090443633497,1.1421804629208054e-05,-0.00020821978978347033,-0.005339025054126978,0.0037382387090474367,-0.0011159268906340003,-0.002657348057255149,0.0004343912296462804,-0.001439511775970459,0.42105668783187866,0.22437967360019684
118.94100000000071,0,0,0,0,0,0,0,0,3937,-7.602298865094781e-05,4.530245860223658e-06,-0.00018997376901097596,-0.005146091338247061,0.00361367454752326,-0.0009907805360853672,-0.003429768141359091,0.0013955984031781554,0.00045502185821533203,0.4206174612045288,0.22337011992931366
128.85699999999997,0,0,0,0,0,0,0,0,3937,-0.00020595421665348113,-7.545305561507121e-05,-0.0001630638726055622,-0.005758351646363735,0.00329419644549489,-0.0006716863717883825,-0.0022615131456404924,0.0016876549925655127,-0.0021765828132629395,0.4190068244934082,0.2239399254322052
138.76500000000124,0,0,0,0,0,0,0,0,3937,-7.040843775030226e-05,-6.248168210731819e-05,-0.00010087375994771719,-0.0052893455140292645,0.0033662242349237204,-0.00028141148504801095,-0.0009456030675210059,0.002153777750208974,-0.0012807846069335938,0.41901662945747375,0.23259909451007843
148.6760000000013,0,0,0,0,0,0,0,0,3943,-0.00016123524983413517,-0.00010380728781456128,-9.828844486037269e-05,-0.0055119129829108715,0.0033114503603428602,-0.0003526845248416066,-0.00153862324077636,0.002392333000898361,-0.0006788372993469238,0.41881322860717773,0.23092246055603027
158.59300000000076,0,0,0,0,0,0,0,0,3948,-8.688872185302898e-05,-9.573448187438771e-05,-6.0976195527473465e-05,-0.005187060218304396,0.0034147293772548437,-9.116261207964271e-05,-0.0021171122789382935,0.0024710551369935274,-0.0013399124145507812,0.419199675321579,0.23859544098377228
168.50400000000081,0,0,0,0,0,0,0,0,3948,-0.0001393366401316598,-6.712727918056771e-05,-7.095523324096575e-05,-0.005342769902199507,0.0036497374530881643,-0.0002826708659995347,-0.0006101541803218424,0.001686434610746801,-9.322166442871094e-05,0.41903141140937805,0.23164257407188416
