timestamp,motor.m1,motor.m2,motor.m3,motor.m4,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,pm.vbatMV,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll
0.0,0,0,0,0,0,0,0,0,3737,0.01214711181819439,-0.0007061323849484324,0.0005494783981703222,-0.0010323686292394996,-0.003562011057510972,0.0002888687595259398,-0.002221738686785102,-0.0002777194604277611,0.0005633831024169922,-1.070799708366394
9.873999999999796,0,0,0,0,0,0,0,0,3737,0.012141256593167782,-0.0007747435010969639,0.0005253569688647985,-0.0012379850959405303,-0.0037868544459342957,0.0001123835681937635,-0.001067008008249104,-0.00011507330054882914,-0.0017452836036682129,-1.0683902502059937
19.76000000000022,0,0,0,0,0,0,0,0,3737,0.012155224569141865,-0.0007643227581866086,0.0005744976224377751,-0.0012463798047974706,-0.003548159496858716,0.00042034315993078053,0.0007317406707443297,-0.00014062454283703119,-7.474422454833984e-05,-1.0685063600540161
29.646999999999025,0,0,0,0,0,0,0,0,3737,0.012213964946568012,-0.0007151307072490454,0.0005312116118147969,-0.0009368968894705176,-0.00317547214217484,6.76608351568575e-07,0.0004454610461834818,-0.00118770741391927,0.0014712810516357422,-1.0708858966827393
39.53399999999965,0,0,0,0,0,0,0,0,3737,0.01220482774078846,-0.0007014784496277571,0.0005653403932228684,-0.0008673375123180449,-0.003060684772208333,0.0003535216092132032,-5.927418897044845e-05,-0.002997924108058214,0.0022467374801635742,-1.0711733102798462
49.42999999999847,0,0,0,0,0,0,0,0,3737,0.012253562919795513,-0.0007111874292604625,0.0005018324009142816,-0.0006713137263432145,-0.0032200796995311975,1.6127905837493017e-05,0.0008814624743536115,-0.0007528905407525599,0.0008237361907958984,-1.0706346035003662
59.30499999999847,0,0,0,0,0,0,0,0,3731,0.012222431600093842,-0.0006859180866740644,0.000534677179530263,-0.0007001892081461847,-0.0030928703490644693,0.00043407356133684516,0.0007501496584154665,-4.4863540097139776e-05,0.000577092170715332,-1.0703197717666626
69.19499999999971,0,0,0,0,0,0,0,0,3731,0.012247956357896328,-0.0006923811743035913,0.0005104892770759761,-0.0004828510864172131,-0.0029768403619527817,0.00028189175645820796,-0.0005254910793155432,7.628067123732762e-06,0.0013164281845092773,-1.0705816745758057
79.08299999999872,0,0,0,0,0,0,0,0,3731,0.01222158782184124,-0.0006710579618811607,0.0005409850855357945,-0.0005868609878234565,-0.002769253682345152,0.0006065191701054573,-0.002067313529551029,-0.001251248293556273,9.28640365600586e-05,-1.071295976638794
88.96299999999974,0,0,0,0,0,0,0,0,3731,0.012252287939190865,-0.0006893771351315081,0.0005007346044294536,-0.0006229011341929436,-0.0028008611407130957,0.00028586547705344856,-0.0016111265867948532,-0.0023512677289545536,-6.711483001708984e-05,-1.0703946352005005
