timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.accelz,controller.actuatorThrust,controller.roll,controller.pitch,controller.yaw,controller.rollRate,controller.pitchRate,controller.yawRate,controller.ctr_yaw
0.0,0.010410389862954617,-0.011873425915837288,-0.00032728243968449533,0.0,0.0,0.0,0.0,-0.0008988464251160622,0.00010160757665289566,0.00652104988694191,1.0009262561798096,0.0,0.0,0.0,-13.59505558013916,4.594738960266113,1.4887120723724365,2460.73193359375,0
9.88299999999981,0.010434150695800781,-0.011908130720257759,-0.00032037709024734795,0.0,0.0,0.0,0.0,0.0010240166448056698,-0.0035680753644555807,-0.0015600074548274279,1.0000650882720947,0.0,0.0,0.0,-13.614861488342285,4.5951666831970215,1.4887239933013916,2464.317138671875,0
19.75500000000102,0.010425490327179432,-0.011899400502443314,-0.0003068744554184377,0.0,0.0,0.0,0.0,-0.0033647026866674423,-0.0024251332506537437,0.00019248014723416418,0.9981355667114258,0.0,0.0,0.0,-13.59412956237793,4.594494342803955,1.5024784803390503,2460.564208984375,0
29.648000000001048,0.010411172173917294,-0.011923437006771564,-0.00030452851206064224,0.0,0.0,0.0,0.0,-0.003129680873826146,0.0023451896850019693,-0.0002954379888251424,0.999393880367279,0.0,0.0,0.0,-13.616061210632324,4.5953474044799805,1.5050944089889526,2464.5341796875,0
39.52900000000045,0.010416957549750805,-0.011868934147059917,-0.00028463357011787593,0.0,0.0,0.0,0.0,-0.0010805634083226323,-0.0035042446106672287,0.000926943845115602,0.9981805086135864,0.0,0.0,0.0,-13.59320068359375,4.60837459564209,1.4899400472640991,2460.396240234375,0
49.42000000000007,0.010448746383190155,-0.011936343275010586,-0.00029767618980258703,0.0,0.0,0.0,0.0,0.0004505853576119989,0.001259247655980289,0.0008813344174996018,0.9987479448318481,0.0,0.0,0.0,-13.614893913269043,4.599883556365967,1.4961268901824951,2464.3232421875,0
59.30000000000109,0.010485448874533176,-0.011865952983498573,-0.0003213386225979775,0.0,0.0,0.0,0.0,-0.0014683594927191734,-0.004762481898069382,-0.003213318297639489,0.9990336298942566,0.0,0.0,0.0,-13.590299606323242,4.612168788909912,1.4958078861236572,2459.87109375,0
69.19300000000112,0.010459464974701405,-0.011891212314367294,-0.00033112059463746846,0.0,0.0,0.0,0.0,-0.0009945472702383995,0.0017711916007101536,0.001630675862543285,1.000863790512085,0.0,0.0,0.0,-13.612872123718262,4.614306926727295,1.4995733499526978,2463.95703125,0
79.07200000000012,0.010468306951224804,-0.011827490292489529,-0.0003120986220892519,0.0,0.0,0.0,0.0,-0.0010156272910535336,0.001789430738426745,-0.0015654191374778748,0.9994553327560425,0.0,0.0,0.0,-13.588789939880371,4.625700950622559,1.488794207572937,2459.597900390625,0
88.96800000000076,0.01044990960508585,-0.011865869164466858,-0.0003283994738012552,0.0,0.0,0.0,0.0,0.0010658546816557646,0.0021967829670757055,0.0006226477562449872,1.0004312992095947,0.0,0.0,0.0,-13.610696792602539,4.620790004730225,1.4787205457687378,2463.563232421875,0
98.84100000000035,0.010474365204572678,-0.011810610070824623,-0.0003444580652285367,0.0,0.0,0.0,0.0,0.0012962487526237965,-0.003428114578127861,-0.00019949139095842838,1.0003252029418945,0.0,0.0,0.0,-13.588289260864258,4.634212970733643,1.478140950202942,2459.50732421875,0
108.7390000000014,0.010494435206055641,-0.011877085082232952,-0.000364531297236681,0.0,0.0,0.0,0.0,-0.002255222527310252,-0.0030206036753952503,-0.0004573865153361112,0.9995883703231812,0.0,0.0,0.0,-13.610339164733887,4.62362813949585,1.4833441972732544,2463.49853515625,0
118.6140000000014,0.01048511452972889,-0.011840402148663998,-0.0003280908858869225,0.0,0.0,0.0,0.0,0.0010409943060949445,0.0020876701455563307,-0.0032732023391872644,0.9996153712272644,0.0,0.0,0.0,-13.596576690673828,4.629893779754639,1.4908393621444702,2461.00732421875,0
128.50600000000122,0.010469147004187107,-0.011897295713424683,-0.000352813076460734,0.0,0.0,0.0,0.0,0.0025744519662111998,-0.003472613636404276,0.000261213950579986,1.0001646280288696,0.0,0.0,0.0,-13.615793228149414,4.624220848083496,1.4834038019180298,2464.48583984375,0
138.39199999999983,0.01044420339167118,-0.011902295053005219,-0.00031405495246872306,0.0,0.0,0.0,0.0,-0.00044005224481225014,0.0009961531031876802,-0.0008298084721900523,0.9980641007423401,0.0,0.0,0.0,-13.591979026794434,4.619613170623779,1.4805681705474854,2460.175048828125,0
148.27900000000045,0.010391952469944954,-0.011937228962779045,-0.0003337521047797054,0.0,0.0,0.0,0.0,0.0016462246421724558,-0.0013518440537154675,0.0030292642768472433,0.9976825714111328,0.0,0.0,0.0,-13.616839408874512,4.61612606048584,1.4736188650131226,2464.675048828125,0
158.15600000000086,0.010357875376939774,-0.011926189996302128,-0.00027687818510457873,0.0,0.0,0.0,0.0,-0.0020666916389018297,-0.0019625648856163025,0.0008149858913384378,0.9982361197471619,0.0,0.0,0.0,-13.591840744018555,4.6168341636657715,1.4706214666366577,2460.150146484375,0
168.0520000000015,0.010379978455603123,-0.011956492438912392,-0.0002593394892755896,0.0,0.0,0.0,0.0,9.112066618399695e-05,0.0028728884644806385,-0.0020629256032407284,0.9998446106910706,0.0,0.0,0.0,-13.615005493164062,4.61214542388916,1.477799654006958,2464.343017578125,0
