timestamp,motor.m1,motor.m2,motor.m3,motor.m4,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,pm.vbatMV,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.yaw
0.0,0,0,0,0,0,0,0,0,3895,-2.0689873053925112e-05,-0.00032993993954733014,0.00012910293298773468,-0.0008052070625126362,-0.00611416669562459,0.0009521796018816531,-0.0008399722282774746,-0.003943814896047115,0.00016677379608154297,-1.9983636140823364,0.33798202872276306
9.899000000001251,0,0,0,0,0,0,0,0,3895,-2.917998790508136e-05,-0.0003927818324882537,0.0001387431111652404,-0.0008928494062274694,-0.0064542400650680065,0.0009760085376910865,-0.0019130653236061335,-0.0021396996453404427,0.0008903741836547852,-1.996490478515625,0.33911922574043274
19.778000000000247,0,0,0,0,0,0,0,0,3895,5.820338628836907e-07,-0.0003359588445164263,0.00012346848961897194,-0.0009253270109184086,-0.006077546160668135,0.0008098981925286353,-0.0004898543702438474,-0.0010503859957680106,-0.002339780330657959,-1.9986865520477295,0.3491732180118561
29.659999999999854,0,0,0,0,0,0,0,0,3895,-8.967234862211626e-06,-0.00039733145968057215,0.00013046807725913823,-0.0009845657041296363,-0.006196997594088316,0.0005901752156205475,0.00036306880065239966,-0.0020114779472351074,-0.0023769140243530273,-1.9970122575759888,0.35074180364608765
39.5520000000015,0,0,0,0,0,0,0,0,3895,3.959172681788914e-05,-0.0002739663468673825,6.970246613491327e-05,-0.0005700877518393099,-0.005434807389974594,-0.0001461548381485045,-0.0009520528838038445,-0.00333797256462276,0.0012644529342651367,-2.0020358562469482,0.3549115061759949
49.44100000000071,0,0,0,0,0,0,0,0,3895,3.3505424653412774e-05,-0.0003299589443486184,6.864873284939677e-05,-0.0006472105160355568,-0.005763702560216188,-6.443167512770742e-05,-0.0006390662165358663,-0.00334030669182539,0.0014827251434326172,-2.0004420280456543,0.3542265295982361
59.322000000000116,0,0,0,0,0,0,0,0,3895,6.418661359930411e-05,-0.0002303145593032241,2.370797301409766e-05,-0.0003755110374186188,-0.005160524044185877,-0.0003184110682923347,-0.0005824536201544106,-0.003083438379690051,0.0011818408966064453,-2.005358934402466,0.3626088798046112
69.20600000000013,0,0,0,0,0,0,0,0,3895,6.0036167269572616e-05,-0.0002835013729054481,2.1194508008193225e-05,-0.00045462336856871843,-0.005476825870573521,-0.00018407883180771023,0.00020940125978086144,-0.003471703501418233,0.001546025276184082,-2.004430055618286,0.3610709011554718
79.09500000000116,0,0,0,0,0,0,0,0,3895,7.805158384144306e-05,-0.00020296854199841619,1.6229487300734036e-06,-0.0001677980035310611,-0.004963993560522795,-0.00026919570518657565,0.0004492341249715537,-0.0037477612495422363,-0.0013214945793151855,-2.010070323944092,0.37407439947128296
88.98700000000099,0,0,0,0,0,0,0,0,3895,7.651584746781737e-05,-0.00025460225879214704,-1.6278909242828377e-06,-0.0001393793208990246,-0.005362736061215401,-0.00038076983764767647,-0.00010221277625532821,-0.004588823765516281,4.935264587402344e-05,-2.0071775913238525,0.3740057647228241
98.8680000000004,0,0,0,0,0,0,0,0,3895,7.607241423102096e-05,-0.0002500674454495311,7.843030289222952e-06,-0.0001212610732181929,-0.005455705802887678,-0.0002825616393238306,0.00041983011760748923,-0.004979447461664677,0.0008164644241333008,-2.0052649974823,0.37412047386169434
108.75400000000081,0,0,0,0,0,0,0,0,3895,7.504563109250739e-05,-0.0003071239043492824,5.333086846803781e-06,-8.413988689426333e-05,-0.00595557875931263,-0.00021923496387898922,-0.0002506320597603917,-0.003911683801561594,-0.000911712646484375,-2.0029871463775635,0.3731229305267334
118.64199999999983,0,0,0,0,0,0,0,0,3895,7.779486622894183e-05,-0.0003141522465739399,1.1080277545261197e-05,-3.6133853427600116e-05,-0.005974030587822199,-0.0002173568500438705,0.0014543497236445546,-0.004512169398367405,0.0022444725036621094,-2.0037214756011963,0.3839894235134125
128.54300000000148,0,0,0,0,0,0,0,0,3895,8.467188308713958e-05,-0.0002708168758545071,2.664042403921485e-05,0.00018161044863518327,-0.00566863501444459,6.935302371857688e-05,0.0004888738039880991,-0.003871864639222622,0.0023643970489501953,-2.0014896392822266,0.38361430168151855
138.41400000000067,0,0,0,0,0,0,0,0,3895,8.686481305630878e-05,-0.000329474889440462,2.846517600119114e-05,0.0002569433127064258,-0.006062976084649563,0.0002958076656796038,0.00026411382714286447,-0.004137792624533176,0.0031402111053466797,-1.9999879598617554,0.38443097472190857
148.3020000000015,0,0,0,0,0,0,0,0,3895,8.966837776824832e-05,-0.00039220647886395454,3.286509308964014e-05,0.00030372440232895315,-0.0064833639189600945,0.0005843151593580842,0.001520334044471383,-0.004058051388710737,0.003602743148803711,-1.9978671073913574,0.3837038576602936
158.1910000000007,0,0,0,0,0,0,0,0,3895,-6.305934221018106e-05,-0.00021573378762695938,-7.492233271477744e-05,-0.00034575723111629486,-0.005319058895111084,0.00026877157506532967,0.0009162184433080256,-0.004012157209217548,0.0007932186126708984,-2.00797963142395,0.37473565340042114
168.07500000000073,0,0,0,0,0,0,0,0,3895,-6.624532397836447e-05,-0.00027080756262876093,-7.180409011198208e-05,-0.0002914839133154601,-0.005695708561688662,0.00035507758730091155,0.0006641157669946551,-0.004493305925279856,0.0006111860275268555,-2.0055766105651855,0.37349072098731995
